Symbol,start_date,end_date,n_change,n_gain,gain_ratio,relative_change,date_trailing_end,t,t_gain_sign,t_gain_sign_ratio,t_relative_change,t_harmonic_mean,t_rank_harmonic_mean
FL,2024-01-02,2025-07-10,380,183,0.48,-0.18000000000000005,2025-04-14,60,32,0.53,1.2162162162162162,2.3434,18
COIN,2024-01-02,2025-07-10,380,181,0.48,1.48,2025-04-14,60,31,0.52,1.194690265486726,2.3007,19
ELF,2024-01-02,2025-07-10,380,187,0.49,-0.17000000000000004,2025-04-14,60,37,0.62,1.1842105263157894,2.295,20
DK,2024-01-02,2025-07-10,380,195,0.51,0.09000000000000008,2025-04-14,60,39,0.65,1.1372549019607843,2.2101,21
ANVS,2024-01-02,2025-07-10,380,168,0.44,-0.85,2025-04-14,60,32,0.53,1.1428571428571428,2.2069,22
BYON,2024-01-02,2025-07-10,380,155,0.41,-0.7,2025-04-14,60,31,0.52,1.1428571428571428,2.2044,23
WULF,2024-01-02,2025-07-10,380,182,0.48,1.23,2025-04-14,60,31,0.52,1.08411214953271,2.095,24
SQNS,2024-01-02,2025-07-10,380,163,0.43,-0.43999999999999995,2025-04-14,60,27,0.45,1.074074074074074,2.066,25
JOBY,2024-01-02,2025-07-10,380,180,0.47,1.0,2025-04-14,60,34,0.57,1.061855670103093,2.0594,26
RKLB,2024-01-02,2025-07-10,380,197,0.52,6.36,2025-04-14,60,34,0.57,1.0444444444444443,2.0266,27
CMP,2024-01-02,2025-07-10,380,180,0.47,-0.08999999999999997,2025-04-14,60,36,0.6,1.0222222222222221,1.988,28
APYX,2024-01-02,2025-07-10,380,159,0.42,-0.18999999999999995,2025-04-14,60,28,0.47,1.025,1.9776,29
STX,2024-01-02,2025-07-10,380,203,0.53,0.8200000000000001,2025-04-14,60,39,0.65,1.0,1.95,30
UPST,2024-01-02,2025-07-10,380,186,0.49,1.04,2025-04-14,60,37,0.62,0.9805825242718447,1.9105,31
CLS,2024-01-02,2025-07-10,380,217,0.57,4.62,2025-04-14,60,37,0.62,0.9650349650349652,1.881,32
INDI,2024-01-02,2025-07-10,380,169,0.44,-0.49,2025-04-14,60,31,0.52,0.9615384615384615,1.8652,33
MCHP,2024-01-02,2025-07-10,380,194,0.51,-0.09999999999999998,2025-04-14,60,36,0.6,0.9565217391304348,1.8635,34
SOFI,2024-01-02,2025-07-10,380,197,0.52,1.17,2025-04-14,60,38,0.63,0.9374999999999998,1.8299,35
AXTI,2024-01-02,2025-07-10,380,172,0.45,-0.08999999999999997,2025-04-14,60,32,0.53,0.9361702127659577,1.8191,36
RCKY,2024-01-02,2025-07-10,380,184,0.48,-0.13,2025-04-14,60,35,0.58,0.9333333333333333,1.8182,37
DHX,2024-01-02,2025-07-10,380,168,0.44,0.1399999999999999,2025-04-14,60,31,0.52,0.9322033898305084,1.81,38
ASTS,2024-01-02,2025-07-10,380,189,0.5,8.07,2025-04-14,60,34,0.57,0.9216101694915255,1.7946,39
AMLX,2024-01-02,2025-07-10,380,189,0.5,-0.51,2025-04-14,60,33,0.55,0.8846153846153846,1.723,40
UP,2024-01-02,2025-07-10,380,173,0.46,-0.61,2025-04-14,60,32,0.53,0.8571428571428572,1.6696,41
ATEYY,2024-01-02,2025-07-10,380,209,0.55,1.35,2025-04-14,60,40,0.67,0.8503937007874016,1.6654,42
DHC,2024-01-02,2025-07-10,380,180,0.47,0.08000000000000007,2025-04-14,60,38,0.63,0.8305084745762714,1.6255,43
WDC,2024-01-02,2025-07-10,380,200,0.53,0.7,2025-04-14,60,44,0.73,0.8279569892473118,1.6253,44
FOSL,2024-01-02,2025-07-10,380,156,0.41,0.1499999999999999,2025-04-14,60,30,0.5,0.8253968253968254,1.6066,45
RIOT,2024-01-02,2025-07-10,380,174,0.46,-0.18000000000000005,2025-04-14,60,30,0.5,0.822222222222222,1.6006,46
IONQ,2024-01-02,2025-07-10,380,192,0.51,2.78,2025-04-14,60,29,0.48,0.8173076923076921,1.5898,47
VHC,2024-01-02,2025-07-10,380,174,0.46,1.5099999999999998,2025-04-14,60,30,0.5,0.8057553956834531,1.5694,48
AAP,2024-01-02,2025-07-10,380,190,0.5,-0.010000000000000009,2025-04-14,60,30,0.5,0.7999999999999998,1.5584,49
CLMT,2024-01-02,2025-07-10,380,185,0.49,-0.050000000000000044,2025-04-14,60,34,0.57,0.7924528301886791,1.5488,50
RCL,2024-01-02,2025-07-10,380,212,0.56,1.87,2025-04-14,60,41,0.68,0.7826086956521738,1.5359,51
ALLT,2024-01-02,2025-07-10,380,194,0.51,5.32,2025-04-14,60,36,0.6,0.7802816901408451,1.5275,52
HIMS,2024-01-02,2025-07-10,380,200,0.53,4.21,2025-04-14,60,33,0.55,0.772108843537415,1.5089,53
AEHR,2024-01-02,2025-07-10,380,169,0.44,-0.42000000000000004,2025-04-14,60,34,0.57,0.7575757575757573,1.4821,54
VST,2024-01-02,2025-07-10,380,221,0.58,4.21,2025-04-14,60,39,0.65,0.7424749163879598,1.4572,55
ORCL,2024-01-02,2025-07-10,380,210,0.55,1.2999999999999998,2025-04-14,60,39,0.65,0.7424242424242422,1.4571,56
APLD,2024-01-02,2025-07-10,380,185,0.49,0.3400000000000001,2025-04-14,60,29,0.48,0.7402597402597404,1.4437,57
GHM,2024-01-02,2025-07-10,380,196,0.52,1.67,2025-04-14,60,32,0.53,0.7337662337662336,1.4346,58
MU,2024-01-02,2025-07-10,380,201,0.53,0.5,2025-04-14,60,38,0.63,0.7241379310344829,1.4212,59
ABCL,2024-01-02,2025-07-10,380,170,0.45,-0.26,2025-04-14,60,33,0.55,0.7209302325581395,1.411,60
ADTTF,2024-01-02,2025-07-10,380,47,0.12,1.2999999999999998,2025-04-14,60,6,0.1,0.7829457364341084,1.3851,61
ETHE,2024-01-02,2025-07-10,380,190,0.5,0.3500000000000001,2025-04-14,60,28,0.47,0.7088607594936709,1.3827,62
XYF,2024-01-02,2025-07-10,380,193,0.51,4.72,2025-04-14,60,34,0.57,0.7023809523809523,1.3763,63
FLEX,2024-01-02,2025-07-10,380,202,0.53,1.27,2025-04-14,60,38,0.63,0.6940298507462686,1.3632,64
OPRT,2024-01-02,2025-07-10,380,186,0.49,0.81,2025-04-14,60,32,0.53,0.6915887850467288,1.3539,65
VRT,2024-01-02,2025-07-10,380,216,0.57,1.65,2025-04-14,60,35,0.58,0.6878980891719744,1.3493,66
AIIXY,2024-01-02,2025-07-10,380,37,0.1,-0.48,2025-04-14,60,8,0.13,0.7333333333333334,1.3435,67
EWCZ,2024-01-02,2025-07-10,380,174,0.46,-0.5800000000000001,2025-04-14,60,29,0.48,0.6799999999999999,1.3288,68
HUMA,2024-01-02,2025-07-10,380,171,0.45,-0.13,2025-04-14,60,26,0.43,0.6730769230769229,1.3122,69
EL,2024-01-02,2025-07-10,380,180,0.47,-0.35,2025-04-14,60,38,0.63,0.6666666666666667,1.3103,70
BTDR,2024-01-02,2025-07-10,380,193,0.51,0.48,2025-04-14,60,33,0.55,0.6629213483146068,1.2997,71
CLSK,2024-01-02,2025-07-10,380,165,0.43,0.18999999999999995,2025-04-14,60,31,0.52,0.6527777777777777,1.2786,72
KALU,2024-01-02,2025-07-10,380,200,0.53,0.3500000000000001,2025-04-14,60,34,0.57,0.6463414634146343,1.2686,73
VAL,2024-01-02,2025-07-10,380,190,0.5,-0.26,2025-04-14,60,36,0.6,0.6444444444444444,1.2662,74
NVRI,2024-01-02,2025-07-10,380,196,0.52,0.050000000000000044,2025-04-14,60,37,0.62,0.640625,1.2594,75
DH,2024-01-02,2025-07-10,380,175,0.46,-0.5900000000000001,2025-04-14,60,33,0.55,0.6399999999999999,1.2556,76
CCL,2024-01-02,2025-07-10,380,198,0.52,0.6799999999999999,2025-04-14,60,37,0.62,0.6310679611650485,1.241,77
STM,2024-01-02,2025-07-10,380,178,0.47,-0.30000000000000004,2025-04-14,60,34,0.57,0.627906976744186,1.233,78
NE,2024-01-02,2025-07-10,380,181,0.48,-0.30000000000000004,2025-04-14,60,34,0.57,0.627906976744186,1.233,78
QURE,2024-01-02,2025-07-10,380,175,0.46,1.15,2025-04-14,60,31,0.52,0.6287878787878787,1.2326,80
OPFI,2024-01-02,2025-07-10,380,183,0.48,2.04,2025-04-14,60,34,0.57,0.6170212765957448,1.212,81
RPTX,2024-01-02,2025-07-10,380,155,0.41,-0.79,2025-04-14,60,28,0.47,0.6153846153846152,1.2043,82
ACLS,2024-01-02,2025-07-10,380,183,0.48,-0.39,2025-04-14,60,36,0.6,0.6052631578947367,1.1905,83
KB,2024-01-02,2025-07-10,380,198,0.52,1.1,2025-04-14,60,42,0.7,0.6030534351145038,1.189,84
RUN,2024-01-02,2025-07-10,380,181,0.48,-0.43999999999999995,2025-04-14,60,38,0.63,0.6000000000000003,1.1813,85
GPRO,2024-01-02,2025-07-10,380,152,0.4,-0.76,2025-04-14,60,33,0.55,0.6000000000000001,1.1786,86
DFIN,2024-01-02,2025-07-10,380,202,0.53,0.07000000000000006,2025-04-14,60,43,0.72,0.5970149253731343,1.1777,87
U,2024-01-02,2025-07-10,380,186,0.49,-0.25,2025-04-14,60,33,0.55,0.595744680851064,1.1704,88
MATV,2024-01-02,2025-07-10,380,184,0.48,-0.49,2025-04-14,60,29,0.48,0.59375,1.1637,89
NRG,2024-01-02,2025-07-10,380,211,0.56,2.05,2025-04-14,60,36,0.6,0.5885416666666667,1.1581,90
TME,2024-01-02,2025-07-10,380,189,0.5,1.31,2025-04-14,60,35,0.58,0.5821917808219179,1.1453,91
TTD,2024-01-02,2025-07-10,380,203,0.53,0.09000000000000008,2025-04-14,60,37,0.62,0.5797101449275364,1.1415,92
STKL,2024-01-02,2025-07-10,380,183,0.48,0.16999999999999993,2025-04-14,60,31,0.52,0.5810810810810809,1.1408,93
LVS,2024-01-02,2025-07-10,380,198,0.52,0.010000000000000009,2025-04-14,60,39,0.65,0.578125,1.1394,94
CE,2024-01-02,2025-07-10,380,183,0.48,-0.5900000000000001,2025-04-14,60,34,0.57,0.5769230769230769,1.1346,95
PBPB,2024-01-02,2025-07-10,380,178,0.47,0.26,2025-04-14,60,30,0.5,0.575,1.1284,96
PGRE,2024-01-02,2025-07-10,380,192,0.51,0.29000000000000004,2025-04-14,60,36,0.6,0.5731707317073171,1.1284,96
VC,2024-01-02,2025-07-10,380,176,0.46,-0.14,2025-04-14,60,37,0.62,0.5636363636363635,1.1104,98
JKS,2024-01-02,2025-07-10,380,185,0.49,-0.25,2025-04-14,60,37,0.62,0.5625,1.1082,99
RNWEY,2024-01-02,2025-07-10,380,58,0.15,-0.8200000000000001,2025-04-14,60,4,0.07,0.6363636363636362,1.098,100
AVGO,2024-01-02,2025-07-10,380,204,0.54,1.5899999999999999,2025-04-14,60,38,0.63,0.5508982035928143,1.0861,101
SHG,2024-01-02,2025-07-10,380,192,0.51,0.7,2025-04-14,60,37,0.62,0.5454545454545452,1.0751,102
REVG,2024-01-02,2025-07-10,380,198,0.52,2.27,2025-04-14,60,36,0.6,0.5424528301886791,1.0688,103
TPR,2024-01-02,2025-07-10,380,202,0.53,1.6600000000000001,2025-04-14,60,41,0.68,0.5375722543352601,1.0612,104
FLR,2024-01-02,2025-07-10,380,184,0.48,0.3700000000000001,2025-04-14,60,30,0.5,0.5393258426966294,1.0596,105
QRVO,2024-01-02,2025-07-10,380,201,0.53,-0.17000000000000004,2025-04-14,60,39,0.65,0.5370370370370368,1.0595,106
PLTR,2024-01-02,2025-07-10,380,207,0.54,7.59,2025-04-14,60,40,0.67,0.5366726296958855,1.0591,107
NVMI,2024-01-02,2025-07-10,380,194,0.51,1.0899999999999999,2025-04-14,60,31,0.52,0.5367647058823528,1.0553,108
TRIP,2024-01-02,2025-07-10,380,194,0.51,-0.14,2025-04-14,60,33,0.55,0.5357142857142856,1.0543,109
NXT,2024-01-02,2025-07-10,380,181,0.48,0.32000000000000006,2025-04-14,60,31,0.52,0.5348837209302326,1.0516,110
AMD,2024-01-02,2025-07-10,380,189,0.5,0.040000000000000036,2025-04-14,60,36,0.6,0.5294117647058822,1.0435,111
SYF,2024-01-02,2025-07-10,380,206,0.54,0.9299999999999999,2025-04-14,60,38,0.63,0.5196850393700787,1.0253,112
CRSR,2024-01-02,2025-07-10,380,180,0.47,-0.30000000000000004,2025-04-14,60,29,0.48,0.5217391304347825,1.025,113
WYNN,2024-01-02,2025-07-10,380,187,0.49,0.19999999999999996,2025-04-14,60,37,0.62,0.5189873417721518,1.0236,114
LEG,2024-01-02,2025-07-10,380,164,0.43,-0.5900000000000001,2025-04-14,60,32,0.53,0.5185185185185184,1.0205,115
MQ,2024-01-02,2025-07-10,380,186,0.49,-0.12,2025-04-14,60,37,0.62,0.517241379310345,1.0202,116
FET,2024-01-02,2025-07-10,380,191,0.5,-0.08999999999999997,2025-04-14,60,37,0.62,0.5166666666666668,1.0191,117
BHC,2024-01-02,2025-07-10,380,191,0.5,-0.15000000000000002,2025-04-14,60,31,0.52,0.5178571428571426,1.0187,118
SMCI,2024-01-02,2025-07-10,380,179,0.47,0.76,2025-04-14,60,33,0.55,0.517241379310345,1.0185,119
SESMF,2024-01-02,2025-07-10,380,86,0.23,0.71,2025-04-14,60,13,0.22,0.5267857142857142,1.0125,120
SOL,2024-01-02,2025-07-10,380,163,0.43,-0.29000000000000004,2025-04-14,60,32,0.53,0.5106382978723405,1.0052,121
DELL,2024-01-02,2025-07-10,380,200,0.53,0.75,2025-04-14,60,34,0.57,0.5086206896551726,1.0022,122
DOUG,2024-01-02,2025-07-10,380,175,0.46,-0.14,2025-04-14,60,30,0.5,0.5087719298245614,1.0006,123
SOUN,2024-01-02,2025-07-10,380,170,0.45,4.91,2025-04-14,60,29,0.48,0.5076530612244898,0.9978,124
HPE,2024-01-02,2025-07-10,380,195,0.51,0.31000000000000005,2025-04-14,60,36,0.6,0.5057471264367817,0.9975,125
APH,2024-01-02,2025-07-10,380,211,0.56,1.06,2025-04-14,60,40,0.67,0.5036496350364963,0.9948,126
URBN,2024-01-02,2025-07-10,380,194,0.51,1.0299999999999998,2025-04-14,60,31,0.52,0.5037037037037035,0.9913,127
KSS,2024-01-02,2025-07-10,380,172,0.45,-0.61,2025-04-14,60,33,0.55,0.5,0.9851,128
CDE,2024-01-02,2025-07-10,380,194,0.51,1.85,2025-04-14,60,32,0.53,0.5000000000000002,0.9846,129
SVC,2024-01-02,2025-07-10,380,177,0.47,-0.64,2025-04-14,60,30,0.5,0.5,0.9836,130
LRCX,2024-01-02,2025-07-10,380,195,0.51,0.3600000000000001,2025-04-14,60,36,0.6,0.4945054945054945,0.9756,131
ROK,2024-01-02,2025-07-10,380,197,0.52,0.15999999999999992,2025-04-14,60,41,0.68,0.487179487179487,0.9629,132
GHLD,2024-01-02,2025-07-10,380,174,0.46,0.5,2025-04-14,60,37,0.62,0.48514851485148514,0.9577,133
BESIY,2024-01-02,2025-07-10,380,183,0.48,-0.020000000000000018,2025-04-14,60,30,0.5,0.48484848484848486,0.9543,134
CAMT,2024-01-02,2025-07-10,380,208,0.55,0.3500000000000001,2025-04-14,60,36,0.6,0.4835164835164836,0.9542,135
NVDA,2024-01-02,2025-07-10,380,213,0.56,2.41,2025-04-14,60,38,0.63,0.482608695652174,0.9531,136
MARA,2024-01-02,2025-07-10,380,173,0.46,-0.17000000000000004,2025-04-14,60,33,0.55,0.482142857142857,0.9504,137
YQ,2024-01-02,2025-07-10,380,165,0.43,0.1399999999999999,2025-04-14,60,31,0.52,0.48051948051948035,0.9464,138
TXN,2024-01-02,2025-07-10,380,200,0.53,0.3600000000000001,2025-04-14,60,38,0.63,0.4782608695652175,0.9446,139
LUV,2024-01-02,2025-07-10,380,208,0.55,0.3600000000000001,2025-04-14,60,38,0.63,0.4782608695652175,0.9446,139
FELTX,2024-01-02,2025-07-10,380,206,0.54,0.7,2025-04-14,60,36,0.6,0.4782608695652175,0.944,141
HIMX,2024-01-02,2025-07-10,380,192,0.51,0.5800000000000001,2025-04-14,60,37,0.62,0.47663551401869153,0.9411,142
OSK,2024-01-02,2025-07-10,380,197,0.52,0.20999999999999996,2025-04-14,60,35,0.58,0.47560975609756095,0.9385,143
TSM,2024-01-02,2025-07-10,380,206,0.54,1.2999999999999998,2025-04-14,60,37,0.62,0.47435897435897423,0.9367,144
FSELX,2024-01-02,2025-07-10,380,206,0.54,0.71,2025-04-14,60,36,0.6,0.4741379310344829,0.9359,145
FELIX,2024-01-02,2025-07-10,380,206,0.54,0.71,2025-04-14,60,36,0.6,0.4741379310344829,0.9359,145
FIKGX,2024-01-02,2025-07-10,380,206,0.54,0.71,2025-04-14,60,36,0.6,0.4741379310344829,0.9359,145
CYD,2024-01-02,2025-07-10,380,193,0.51,2.0,2025-04-14,60,38,0.63,0.47058823529411753,0.9297,148
DSCSY,2024-01-02,2025-07-10,380,187,0.49,0.25,2025-04-14,60,35,0.58,0.47058823529411775,0.9287,149
RGTI,2024-01-02,2025-07-10,380,177,0.47,13.16,2025-04-14,60,30,0.5,0.47040498442367595,0.9263,150
APP,2024-01-02,2025-07-10,380,208,0.55,7.93,2025-04-14,60,32,0.53,0.4663382594417078,0.9193,151
FELAX,2024-01-02,2025-07-10,380,206,0.54,0.7,2025-04-14,60,36,0.6,0.4655172413793105,0.9191,152
MPC,2024-01-02,2025-07-10,380,207,0.54,0.22999999999999998,2025-04-14,60,43,0.72,0.4642857142857144,0.9187,153
MNMD,2024-01-02,2025-07-10,380,182,0.48,1.2400000000000002,2025-04-14,60,35,0.58,0.4640522875816995,0.916,154
ASMXF,2024-01-02,2025-07-10,380,79,0.21,0.15999999999999992,2025-04-14,60,19,0.32,0.46835443037974667,0.9142,155
COHU,2024-01-02,2025-07-10,380,182,0.48,-0.4,2025-04-14,60,33,0.55,0.46341463414634143,0.914,156
DLTR,2024-01-02,2025-07-10,380,187,0.49,-0.24,2025-04-14,60,36,0.6,0.46153846153846145,0.9114,157
FELCX,2024-01-02,2025-07-10,380,206,0.54,0.6799999999999999,2025-04-14,60,36,0.6,0.4608695652173913,0.9101,158
HAS,2024-01-02,2025-07-10,380,203,0.53,0.6499999999999999,2025-04-14,60,39,0.65,0.4601769911504425,0.9096,159
QSI,2024-01-02,2025-07-10,380,156,0.41,-0.10999999999999999,2025-04-14,60,26,0.43,0.459016393442623,0.9021,160
CUBI,2024-01-02,2025-07-10,380,193,0.51,0.1499999999999999,2025-04-14,60,34,0.57,0.45569620253164533,0.8993,161
AX,2024-01-02,2025-07-10,380,189,0.5,0.54,2025-04-14,60,37,0.62,0.4528301886792452,0.8947,162
WBD,2024-01-02,2025-07-10,380,202,0.53,0.0,2025-04-14,60,37,0.62,0.4492753623188408,0.8878,163
TIGR,2024-01-02,2025-07-10,380,179,0.47,1.4900000000000002,2025-04-14,60,30,0.5,0.4476744186046513,0.8822,164
DIS,2024-01-02,2025-07-10,380,198,0.52,0.3600000000000001,2025-04-14,60,34,0.57,0.44680851063829796,0.882,165
RYSCX,2024-01-02,2025-07-10,380,204,0.54,0.3600000000000001,2025-04-14,60,34,0.57,0.44680851063829796,0.882,165
BE,2024-01-02,2025-07-10,380,189,0.5,0.75,2025-04-14,60,34,0.57,0.44628099173553726,0.881,167
UOPSX,2024-01-02,2025-07-10,380,210,0.55,0.5900000000000001,2025-04-14,60,37,0.62,0.4454545454545453,0.8803,168
ACMR,2024-01-02,2025-07-10,380,184,0.48,0.56,2025-04-14,60,35,0.58,0.4444444444444444,0.8777,169
DBD,2024-01-02,2025-07-10,380,204,0.54,1.12,2025-04-14,60,38,0.63,0.44217687074829937,0.8742,170
RYSAX,2024-01-02,2025-07-10,380,204,0.54,0.3700000000000001,2025-04-14,60,34,0.57,0.442105263157895,0.8729,171
RYELX,2024-01-02,2025-07-10,380,205,0.54,0.3700000000000001,2025-04-14,60,34,0.57,0.442105263157895,0.8729,171
GPMT,2024-01-02,2025-07-10,380,168,0.44,-0.51,2025-04-14,60,27,0.45,0.44117647058823506,0.8682,173
RL,2024-01-02,2025-07-10,380,198,0.52,1.0299999999999998,2025-04-14,60,31,0.52,0.43971631205673756,0.8671,174
RYVYX,2024-01-02,2025-07-10,380,214,0.56,0.6100000000000001,2025-04-14,60,37,0.62,0.4375,0.8648,175
UOPIX,2024-01-02,2025-07-10,380,211,0.56,0.6100000000000001,2025-04-14,60,37,0.62,0.4375,0.8648,175
RYVLX,2024-01-02,2025-07-10,380,214,0.56,0.6100000000000001,2025-04-14,60,37,0.62,0.4375,0.8648,175
RYSIX,2024-01-02,2025-07-10,380,205,0.54,0.3799999999999999,2025-04-14,60,34,0.57,0.4375,0.8639,178
NSSC,2024-01-02,2025-07-10,380,205,0.54,-0.040000000000000036,2025-04-14,60,41,0.68,0.4328358208955223,0.8566,179
RYCCX,2024-01-02,2025-07-10,380,214,0.56,0.5900000000000001,2025-04-14,60,37,0.62,0.43243243243243246,0.8549,180
WRLD,2024-01-02,2025-07-10,380,201,0.53,0.3600000000000001,2025-04-14,60,38,0.63,0.4315789473684213,0.8535,181
BA,2024-01-02,2025-07-10,380,190,0.5,-0.09999999999999998,2025-04-14,60,35,0.58,0.4285714285714286,0.8468,182
NTRS,2024-01-02,2025-07-10,380,205,0.54,0.5700000000000001,2025-04-14,60,36,0.6,0.42727272727272725,0.8445,183
BEN,2024-01-02,2025-07-10,380,193,0.51,-0.06000000000000005,2025-04-14,60,38,0.63,0.4242424242424241,0.8391,184
ALV,2024-01-02,2025-07-10,380,205,0.54,0.1100000000000001,2025-04-14,60,39,0.65,0.42307692307692313,0.8371,185
GDOT,2024-01-02,2025-07-10,380,199,0.52,0.1100000000000001,2025-04-14,60,35,0.58,0.42307692307692313,0.836,186
ARM,2024-01-02,2025-07-10,380,199,0.52,1.1600000000000001,2025-04-14,60,34,0.57,0.42105263157894735,0.8318,187
ASMIY,2024-01-02,2025-07-10,380,207,0.54,0.25,2025-04-14,60,32,0.53,0.4204545454545454,0.83,188
AGX,2024-01-02,2025-07-10,380,204,0.54,3.5199999999999996,2025-04-14,60,38,0.63,0.4169278996865202,0.8248,189
MTAL,2024-01-02,2025-07-10,380,183,0.48,0.020000000000000018,2025-04-14,60,35,0.58,0.41666666666666674,0.8235,190
NCLH,2024-01-02,2025-07-10,380,201,0.53,0.26,2025-04-14,60,39,0.65,0.4157303370786516,0.8227,191
CPNG,2024-01-02,2025-07-10,380,204,0.54,0.94,2025-04-14,60,35,0.58,0.41605839416058377,0.8223,192
DAL,2024-01-02,2025-07-10,380,192,0.51,0.42999999999999994,2025-04-14,60,34,0.57,0.41584158415841577,0.8216,193
LPG,2024-01-02,2025-07-10,380,183,0.48,-0.25,2025-04-14,60,33,0.55,0.4150943396226414,0.8199,194
GS,2024-01-02,2025-07-10,380,210,0.55,0.8899999999999999,2025-04-14,60,39,0.65,0.4104477611940296,0.8123,195
SIG,2024-01-02,2025-07-10,380,185,0.49,-0.20999999999999996,2025-04-14,60,34,0.57,0.4107142857142856,0.8116,196
MRVL,2024-01-02,2025-07-10,380,198,0.52,0.27,2025-04-14,60,31,0.52,0.4111111111111112,0.8115,197
VLO,2024-01-02,2025-07-10,380,205,0.54,0.24,2025-04-14,60,34,0.57,0.40909090909090917,0.8085,198
NAVI,2024-01-02,2025-07-10,380,190,0.5,-0.09999999999999998,2025-04-14,60,40,0.67,0.40625,0.8043,199
LYFT,2024-01-02,2025-07-10,380,177,0.47,0.1100000000000001,2025-04-14,60,31,0.52,0.40506329113924067,0.7997,200
LOB,2024-01-02,2025-07-10,380,186,0.49,-0.27,2025-04-14,60,35,0.58,0.40384615384615374,0.7985,201
DQ,2024-01-02,2025-07-10,380,189,0.5,-0.19999999999999996,2025-04-14,60,33,0.55,0.4035087719298247,0.7973,202
FCX,2024-01-02,2025-07-10,380,194,0.51,0.1499999999999999,2025-04-14,60,31,0.52,0.4024390243902438,0.7946,203
EMR,2024-01-02,2025-07-10,380,208,0.55,0.51,2025-04-14,60,41,0.68,0.39814814814814814,0.7886,204
UAL,2024-01-02,2025-07-10,380,195,0.51,1.25,2025-04-14,60,35,0.58,0.3975155279503104,0.7861,205
PINS,2024-01-02,2025-07-10,380,179,0.47,-0.010000000000000009,2025-04-14,60,31,0.52,0.39436619718309873,0.7788,206
APTV,2024-01-02,2025-07-10,380,191,0.5,-0.21999999999999997,2025-04-14,60,33,0.55,0.3928571428571428,0.7765,207
KKR,2024-01-02,2025-07-10,380,209,0.55,0.78,2025-04-14,60,39,0.65,0.390625,0.7735,208
THC,2024-01-02,2025-07-10,380,204,0.54,1.2799999999999998,2025-04-14,60,40,0.67,0.3902439024390243,0.7729,209
FTI,2024-01-02,2025-07-10,380,213,0.56,0.78,2025-04-14,60,35,0.58,0.390625,0.7726,210
PWR,2024-01-02,2025-07-10,380,206,0.54,0.8200000000000001,2025-04-14,60,37,0.62,0.38931297709923673,0.7705,211
KLAC,2024-01-02,2025-07-10,380,214,0.56,0.6799999999999999,2025-04-14,60,37,0.62,0.38842975206611574,0.7688,212
URI,2024-01-02,2025-07-10,380,197,0.52,0.47,2025-04-14,60,39,0.65,0.3867924528301885,0.766,213
GCI,2024-01-02,2025-07-10,380,183,0.48,0.6599999999999999,2025-04-14,60,33,0.55,0.3833333333333333,0.7579,214
ADI,2024-01-02,2025-07-10,380,196,0.52,0.30000000000000004,2025-04-14,60,33,0.55,0.38297872340425543,0.7572,215
PSX,2024-01-02,2025-07-10,380,205,0.54,0.050000000000000044,2025-04-14,60,40,0.67,0.381578947368421,0.7559,216
