Symbol,start_date,end_date,n_change,n_gain,gain_ratio,relative_change,date_trailing_end,t,t_gain_sign,t_gain_sign_ratio,t_relative_change,t_harmonic_mean,t_rank_harmonic_mean
NIO,2024-01-02,2025-08-15,406,185,0.46,-0.43000000000000005,2025-06-12,45,23,0.51,0.3255813953488371,0.6421,61
TARS,2024-01-02,2025-08-15,406,201,0.5,1.69,2025-06-12,45,24,0.53,0.32512315270935965,0.6416,62
ATEYY,2024-01-02,2025-08-15,406,225,0.55,1.35,2025-06-12,45,30,0.67,0.3202247191011236,0.6337,63
CRNC,2024-01-02,2025-08-15,406,184,0.45,-0.38,2025-06-12,45,23,0.51,0.3191489361702129,0.6296,64
BYON,2024-01-02,2025-08-15,406,165,0.41,-0.6699999999999999,2025-06-12,45,19,0.42,0.32000000000000006,0.6294,65
DHI,2024-01-02,2025-08-15,406,206,0.51,0.1200000000000001,2025-06-12,45,28,0.62,0.3176470588235296,0.6282,66
FOR,2024-01-02,2025-08-15,406,195,0.48,-0.17000000000000004,2025-06-12,45,23,0.51,0.31746031746031744,0.6263,67
SANA,2024-01-02,2025-08-15,406,179,0.44,-0.20999999999999996,2025-06-12,45,22,0.49,0.3166666666666669,0.6243,68
POWL,2024-01-02,2025-08-15,406,210,0.52,1.8399999999999999,2025-06-12,45,24,0.53,0.31481481481481466,0.6215,69
PLTR,2024-01-02,2025-08-15,406,220,0.54,9.69,2025-06-12,45,25,0.56,0.3116564417177914,0.6156,70
COIN,2024-01-02,2025-08-15,406,193,0.48,1.02,2025-06-12,45,24,0.53,0.31168831168831157,0.6154,71
MNMD,2024-01-02,2025-08-15,406,195,0.48,1.65,2025-06-12,45,22,0.49,0.31188118811881194,0.615,72
UAL,2024-01-02,2025-08-15,406,210,0.52,1.48,2025-06-12,45,27,0.6,0.3052631578947369,0.6037,73
INDI,2024-01-02,2025-08-15,406,180,0.44,-0.4,2025-06-12,45,22,0.49,0.3043478260869563,0.6004,74
EBAY,2024-01-02,2025-08-15,406,224,0.55,1.3599999999999999,2025-06-12,45,25,0.56,0.30386740331491713,0.6004,74
TPB,2024-01-02,2025-08-15,406,222,0.55,2.82,2025-06-12,45,25,0.56,0.30375426621160395,0.6002,76
NCLH,2024-01-02,2025-08-15,406,212,0.52,0.33000000000000007,2025-06-12,45,24,0.53,0.303921568627451,0.6002,76
ASTS,2024-01-02,2025-08-15,406,202,0.5,8.91,2025-06-12,45,24,0.53,0.3022339027595269,0.597,78
EL,2024-01-02,2025-08-15,406,193,0.48,-0.35,2025-06-12,45,27,0.6,0.30000000000000004,0.5934,79
NNOCF,2024-01-02,2025-08-15,406,27,0.07,-0.15000000000000002,2025-06-12,45,3,0.07,0.328125,0.5915,80
AEO,2024-01-02,2025-08-15,406,194,0.48,-0.35,2025-06-12,45,21,0.47,0.30000000000000004,0.5915,80
VC,2024-01-02,2025-08-15,406,188,0.46,-0.040000000000000036,2025-06-12,45,23,0.51,0.29729729729729737,0.587,82
TBBK,2024-01-02,2025-08-15,406,219,0.54,0.72,2025-06-12,45,29,0.64,0.29323308270676685,0.5806,83
LVS,2024-01-02,2025-08-15,406,211,0.52,0.08000000000000007,2025-06-12,45,28,0.62,0.2857142857142858,0.5657,84
CHRW,2024-01-02,2025-08-15,406,206,0.51,0.44999999999999996,2025-06-12,45,24,0.53,0.2831858407079646,0.5598,85
GLW,2024-01-02,2025-08-15,406,222,0.55,1.23,2025-06-12,45,25,0.56,0.2816091954022988,0.5569,86
GDOT,2024-01-02,2025-08-15,406,209,0.51,0.3700000000000001,2025-06-12,45,21,0.47,0.28037383177570097,0.5534,87
PX,2024-01-02,2025-08-15,406,213,0.52,0.33000000000000007,2025-06-12,45,25,0.56,0.27884615384615397,0.5515,88
URI,2024-01-02,2025-08-15,406,210,0.52,0.6299999999999999,2025-06-12,45,27,0.6,0.2734375,0.5414,89
NYC,2024-01-02,2025-08-15,406,185,0.46,0.49,2025-06-12,45,21,0.47,0.27350427350427364,0.54,90
TRIP,2024-01-02,2025-08-15,406,204,0.5,-0.16000000000000003,2025-06-12,45,20,0.44,0.2727272727272727,0.5381,91
TILE,2024-01-02,2025-08-15,406,202,0.5,1.12,2025-06-12,45,24,0.53,0.2694610778443114,0.5329,92
CMCM,2024-01-02,2025-08-15,406,198,0.49,1.31,2025-06-12,45,24,0.53,0.26923076923076916,0.5325,93
CUBI,2024-01-02,2025-08-15,406,205,0.5,0.17999999999999994,2025-06-12,45,24,0.53,0.26881720430107503,0.5317,94
CDE,2024-01-02,2025-08-15,406,206,0.51,2.65,2025-06-12,45,24,0.53,0.26736111111111116,0.5288,95
APYX,2024-01-02,2025-08-15,406,175,0.43,-0.18999999999999995,2025-06-12,45,24,0.53,0.265625,0.5254,96
LPG,2024-01-02,2025-08-15,406,193,0.48,-0.18999999999999995,2025-06-12,45,20,0.44,0.265625,0.5243,97
CCL,2024-01-02,2025-08-15,406,210,0.52,0.72,2025-06-12,45,24,0.53,0.2647058823529411,0.5236,98
TER,2024-01-02,2025-08-15,406,205,0.5,0.050000000000000044,2025-06-12,45,21,0.47,0.2650602409638556,0.5235,99
AMBA,2024-01-02,2025-08-15,406,210,0.52,0.1100000000000001,2025-06-12,45,19,0.42,0.26136363636363646,0.5156,100
MTCH,2024-01-02,2025-08-15,406,204,0.5,0.07000000000000006,2025-06-12,45,25,0.56,0.2588235294117649,0.5123,101
BBVA,2024-01-02,2025-08-15,406,228,0.56,1.2400000000000002,2025-06-12,45,27,0.6,0.258426966292135,0.512,102
TIGR,2024-01-02,2025-08-15,406,193,0.48,1.63,2025-06-12,45,22,0.49,0.2583732057416268,0.5107,103
WYNN,2024-01-02,2025-08-15,406,196,0.48,0.17999999999999994,2025-06-12,45,22,0.49,0.25531914893617014,0.5048,104
INCY,2024-01-02,2025-08-15,406,217,0.53,0.33000000000000007,2025-06-12,45,25,0.56,0.2547169811320755,0.5043,105
OSK,2024-01-02,2025-08-15,406,210,0.52,0.33000000000000007,2025-06-12,45,24,0.53,0.2547169811320755,0.5041,106
SNPS,2024-01-02,2025-08-15,406,212,0.52,0.24,2025-06-12,45,22,0.49,0.2525252525252526,0.4993,107
TLYS,2024-01-02,2025-08-15,406,169,0.42,-0.8,2025-06-12,45,18,0.4,0.25,0.4932,108
ARQT,2024-01-02,2025-08-15,406,201,0.5,3.92,2025-06-12,45,26,0.58,0.24873096446700504,0.4927,109
KGC,2024-01-02,2025-08-15,406,228,0.56,2.33,2025-06-12,45,28,0.62,0.24719101123595522,0.4901,110
WS,2024-01-02,2025-08-15,406,199,0.49,0.20999999999999996,2025-06-12,45,25,0.56,0.24742268041237114,0.49,111
NVDA,2024-01-02,2025-08-15,406,227,0.56,2.75,2025-06-12,45,28,0.62,0.24584717607973428,0.4874,112
PHM,2024-01-02,2025-08-15,406,203,0.5,0.28,2025-06-12,45,26,0.58,0.24271844660194164,0.4809,113
LNC,2024-01-02,2025-08-15,406,224,0.55,0.6399999999999999,2025-06-12,45,27,0.6,0.2424242424242422,0.4805,114
BWA,2024-01-02,2025-08-15,406,216,0.53,0.17999999999999994,2025-06-12,45,23,0.51,0.24210526315789482,0.4792,115
THRM,2024-01-02,2025-08-15,406,181,0.45,-0.32999999999999996,2025-06-12,45,24,0.53,0.2407407407407407,0.4767,116
ORCL,2024-01-02,2025-08-15,406,228,0.56,1.4300000000000002,2025-06-12,45,30,0.67,0.23979591836734704,0.4758,117
NEM,2024-01-02,2025-08-15,406,222,0.55,0.76,2025-06-12,45,28,0.62,0.23943661971830998,0.4748,118
IDXX,2024-01-02,2025-08-15,406,198,0.49,0.18999999999999995,2025-06-12,45,25,0.56,0.23958333333333326,0.4746,119
FET,2024-01-02,2025-08-15,406,204,0.5,0.040000000000000036,2025-06-12,45,26,0.58,0.23809523809523814,0.4719,120
UP,2024-01-02,2025-08-15,406,186,0.46,-0.53,2025-06-12,45,22,0.49,0.23684210526315774,0.4686,121
STX,2024-01-02,2025-08-15,406,215,0.53,0.95,2025-06-12,45,24,0.53,0.23417721518987333,0.4638,122
JMIGX,2024-01-02,2025-08-15,406,209,0.51,0.27,2025-06-12,45,26,0.58,0.23300970873786397,0.4619,123
NUE,2024-01-02,2025-08-15,406,203,0.5,-0.15000000000000002,2025-06-12,45,25,0.56,0.23188405797101463,0.4595,124
CMI,2024-01-02,2025-08-15,406,220,0.54,0.71,2025-06-12,45,32,0.71,0.23021582733812962,0.4571,125
DAL,2024-01-02,2025-08-15,406,204,0.5,0.51,2025-06-12,45,23,0.51,0.22764227642276436,0.4508,126
EFXT,2024-01-02,2025-08-15,406,215,0.53,1.1800000000000002,2025-06-12,45,25,0.56,0.2247191011235956,0.4454,127
TPR,2024-01-02,2025-08-15,406,217,0.53,1.7400000000000002,2025-06-12,45,28,0.62,0.2232142857142856,0.4429,128
JMCGX,2024-01-02,2025-08-15,406,209,0.51,0.26,2025-06-12,45,26,0.58,0.2233009708737863,0.4428,129
SRAD,2024-01-02,2025-08-15,406,228,0.56,1.81,2025-06-12,45,27,0.6,0.22173913043478266,0.4399,130
MHK,2024-01-02,2025-08-15,406,202,0.5,0.21999999999999997,2025-06-12,45,25,0.56,0.21999999999999997,0.4362,131
TEL,2024-01-02,2025-08-15,406,217,0.53,0.5,2025-06-12,45,29,0.64,0.2195121951219512,0.4357,132
BX,2024-01-02,2025-08-15,406,210,0.52,0.3899999999999999,2025-06-12,45,26,0.58,0.2192982456140351,0.4349,133
KELYB,2024-01-02,2025-08-15,406,53,0.13,-0.33999999999999997,2025-06-12,45,10,0.22,0.2222222222222221,0.4348,134
REX,2024-01-02,2025-08-15,406,203,0.5,0.16999999999999993,2025-06-12,45,30,0.67,0.21875,0.4343,135
ASMVF,2024-01-02,2025-08-15,406,10,0.02,-0.25,2025-06-12,45,4,0.09,0.2295081967213115,0.4341,136
DELL,2024-01-02,2025-08-15,406,214,0.53,0.8999999999999999,2025-06-12,45,25,0.56,0.21794871794871784,0.4321,137
RCKY,2024-01-02,2025-08-15,406,194,0.48,-0.050000000000000044,2025-06-12,45,20,0.44,0.21794871794871784,0.4312,138
MLKN,2024-01-02,2025-08-15,406,194,0.48,-0.16000000000000003,2025-06-12,45,21,0.47,0.21739130434782616,0.4303,139
HUM,2024-01-02,2025-08-15,406,212,0.52,-0.38,2025-06-12,45,25,0.56,0.21568627450980382,0.4277,140
IDCC,2024-01-02,2025-08-15,406,220,0.54,1.5899999999999999,2025-06-12,45,22,0.49,0.215962441314554,0.4277,140
NKE,2024-01-02,2025-08-15,406,198,0.49,-0.26,2025-06-12,45,22,0.49,0.21311475409836067,0.4221,142
AX,2024-01-02,2025-08-15,406,201,0.5,0.6000000000000001,2025-06-12,45,26,0.58,0.21212121212121215,0.4208,143
DBD,2024-01-02,2025-08-15,406,219,0.54,1.1800000000000002,2025-06-12,45,29,0.64,0.21111111111111125,0.4192,144
ALLE,2024-01-02,2025-08-15,406,217,0.53,0.3799999999999999,2025-06-12,45,30,0.67,0.21052631578947367,0.4181,145
AAL,2024-01-02,2025-08-15,406,202,0.5,-0.020000000000000018,2025-06-12,45,26,0.58,0.20987654320987637,0.4164,146
ADM,2024-01-02,2025-08-15,406,201,0.5,-0.13,2025-06-12,45,23,0.51,0.20833333333333348,0.4129,147
EXPE,2024-01-02,2025-08-15,406,214,0.53,0.3999999999999999,2025-06-12,45,24,0.53,0.2068965517241379,0.4103,148
ADTTF,2024-01-02,2025-08-15,406,49,0.12,1.1,2025-06-12,45,4,0.09,0.21387283236994237,0.406,149
LOB,2024-01-02,2025-08-15,406,203,0.5,-0.22999999999999998,2025-06-12,45,29,0.64,0.203125,0.4034,150
DINRF,2024-01-02,2025-08-15,406,48,0.12,-10.04,2025-06-12,45,5,0.11,0.21017402945113783,0.4034,150
IQV,2024-01-02,2025-08-15,406,194,0.48,-0.17000000000000004,2025-06-12,45,25,0.56,0.2028985507246377,0.4025,152
JKS,2024-01-02,2025-08-15,406,191,0.47,-0.29000000000000004,2025-06-12,45,19,0.42,0.20338983050847448,0.4025,152
SOC,2024-01-02,2025-08-15,406,205,0.5,1.33,2025-06-12,45,21,0.47,0.20103092783505172,0.3982,154
AVGO,2024-01-02,2025-08-15,406,220,0.54,1.88,2025-06-12,45,27,0.6,0.19999999999999996,0.3971,155
BTI,2024-01-02,2025-08-15,406,239,0.59,1.17,2025-06-12,45,30,0.67,0.19889502762430933,0.3952,156
MFG,2024-01-02,2025-08-15,406,212,0.52,0.95,2025-06-12,45,25,0.56,0.19631901840490795,0.3896,157
DSCSY,2024-01-02,2025-08-15,406,199,0.49,0.21999999999999997,2025-06-12,45,24,0.53,0.196078431372549,0.389,158
FSLR,2024-01-02,2025-08-15,406,200,0.49,0.15999999999999992,2025-06-12,45,23,0.51,0.19587628865979378,0.3884,159
BILI,2024-01-02,2025-08-15,406,204,0.5,1.1400000000000001,2025-06-12,45,24,0.53,0.1955307262569832,0.3879,160
EZPW,2024-01-02,2025-08-15,406,197,0.49,0.8400000000000001,2025-06-12,45,23,0.51,0.19480519480519476,0.3863,161
OWLT,2024-01-02,2025-08-15,406,195,0.48,0.3500000000000001,2025-06-12,45,23,0.51,0.19469026548672574,0.3861,162
GCI,2024-01-02,2025-08-15,406,193,0.48,0.78,2025-06-12,45,22,0.49,0.19463087248322153,0.3858,163
DLTR,2024-01-02,2025-08-15,406,201,0.5,-0.19999999999999996,2025-06-12,45,26,0.58,0.19402985074626855,0.3852,164
CMA,2024-01-02,2025-08-15,406,208,0.51,0.30000000000000004,2025-06-12,45,27,0.6,0.19266055045871555,0.3826,165
SAN,2024-01-02,2025-08-15,406,231,0.57,1.42,2025-06-12,45,29,0.64,0.19211822660098532,0.3817,166
Z,2024-01-02,2025-08-15,406,209,0.51,0.49,2025-06-12,45,28,0.62,0.19199999999999995,0.3814,167
AMBC,2024-01-02,2025-08-15,406,201,0.5,-0.5,2025-06-12,45,22,0.49,0.19047619047619047,0.3777,168
LEN,2024-01-02,2025-08-15,406,203,0.5,-0.06000000000000005,2025-06-12,45,25,0.56,0.1898734177215189,0.3769,169
PVH,2024-01-02,2025-08-15,406,195,0.48,-0.37,2025-06-12,45,23,0.51,0.18867924528301883,0.3743,170
TLK,2024-01-02,2025-08-15,406,193,0.48,-0.18000000000000005,2025-06-12,45,21,0.47,0.18840579710144922,0.3735,171
AMG,2024-01-02,2025-08-15,406,220,0.54,0.45999999999999996,2025-06-12,45,26,0.58,0.1869918699186992,0.3713,172
IX,2024-01-02,2025-08-15,406,214,0.53,0.3999999999999999,2025-06-12,45,29,0.64,0.18644067796610164,0.3705,173
DKNG,2024-01-02,2025-08-15,406,213,0.52,0.3400000000000001,2025-06-12,45,25,0.56,0.18584070796460206,0.3689,174
CTKB,2024-01-02,2025-08-15,406,190,0.47,-0.55,2025-06-12,45,23,0.51,0.18421052631578938,0.3655,175
ANF,2024-01-02,2025-08-15,406,200,0.49,0.030000000000000027,2025-06-12,45,26,0.58,0.1839080459770115,0.3652,176
MCRNF,2024-01-02,2025-08-15,406,8,0.02,0.08000000000000007,2025-06-12,45,2,0.04,0.19999999999999996,0.3636,177
INTC,2024-01-02,2025-08-15,406,195,0.48,-0.48,2025-06-12,45,25,0.56,0.18181818181818188,0.361,178
ACLS,2024-01-02,2025-08-15,406,194,0.48,-0.35,2025-06-12,45,23,0.51,0.18181818181818166,0.3608,179
DAKT,2024-01-02,2025-08-15,406,211,0.52,0.97,2025-06-12,45,24,0.53,0.17964071856287434,0.3566,180
RCL,2024-01-02,2025-08-15,406,224,0.55,1.6400000000000001,2025-06-12,45,27,0.6,0.1785714285714286,0.3548,181
NMR,2024-01-02,2025-08-15,406,222,0.55,0.6499999999999999,2025-06-12,45,27,0.6,0.1785714285714286,0.3548,181
DDD,2024-01-02,2025-08-15,406,169,0.42,-0.6699999999999999,2025-06-12,45,21,0.47,0.1785714285714286,0.3541,183
IHS,2024-01-02,2025-08-15,406,188,0.46,0.5900000000000001,2025-06-12,45,25,0.56,0.1777777777777778,0.353,184
VTRS,2024-01-02,2025-08-15,406,197,0.49,0.0,2025-06-12,45,26,0.58,0.17647058823529416,0.3506,185
CFG,2024-01-02,2025-08-15,406,212,0.52,0.54,2025-06-12,45,26,0.58,0.17557251908396942,0.3488,186
LAUR,2024-01-02,2025-08-15,406,220,0.54,0.96,2025-06-12,45,30,0.67,0.17365269461077837,0.3453,187
WBD,2024-01-02,2025-08-15,406,217,0.53,0.020000000000000018,2025-06-12,45,26,0.58,0.1724137931034484,0.3426,188
AES,2024-01-02,2025-08-15,406,202,0.5,-0.25,2025-06-12,45,25,0.56,0.171875,0.3414,189
EA,2024-01-02,2025-08-15,406,221,0.54,0.30000000000000004,2025-06-12,45,25,0.56,0.1711711711711712,0.34,190
HPE,2024-01-02,2025-08-15,406,208,0.51,0.30000000000000004,2025-06-12,45,24,0.53,0.1711711711711712,0.3399,191
TMCI,2024-01-02,2025-08-15,406,187,0.46,-0.44999999999999996,2025-06-12,45,25,0.56,0.17021276595744705,0.3381,192
UPST,2024-01-02,2025-08-15,406,197,0.49,0.6499999999999999,2025-06-12,45,24,0.53,0.17021276595744683,0.338,193
TMO,2024-01-02,2025-08-15,406,199,0.49,-0.09999999999999998,2025-06-12,45,28,0.62,0.16883116883116878,0.3356,194
HAS,2024-01-02,2025-08-15,406,218,0.54,0.74,2025-06-12,45,28,0.62,0.16778523489932895,0.3336,195
GS,2024-01-02,2025-08-15,406,223,0.55,0.95,2025-06-12,45,26,0.58,0.16766467065868262,0.3332,196
SGMO,2024-01-02,2025-08-15,406,173,0.43,0.040000000000000036,2025-06-12,45,14,0.31,0.1685393258426966,0.3331,197
AAPL,2024-01-02,2025-08-15,406,222,0.55,0.26,2025-06-12,45,27,0.6,0.16666666666666652,0.3313,198
AMKR,2024-01-02,2025-08-15,406,204,0.5,-0.22999999999999998,2025-06-12,45,24,0.53,0.16666666666666674,0.331,199
RF,2024-01-02,2025-08-15,406,210,0.52,0.4099999999999999,2025-06-12,45,26,0.58,0.165289256198347,0.3285,200
NOC,2024-01-02,2025-08-15,406,220,0.54,0.27,2025-06-12,45,30,0.67,0.16513761467889898,0.3285,200
TSCO,2024-01-02,2025-08-15,406,219,0.54,0.4099999999999999,2025-06-12,45,25,0.56,0.165289256198347,0.3284,202
AYI,2024-01-02,2025-08-15,406,208,0.51,0.55,2025-06-12,45,22,0.49,0.16541353383458635,0.3284,202
HII,2024-01-02,2025-08-15,406,215,0.53,0.06000000000000005,2025-06-12,45,27,0.6,0.16483516483516492,0.3277,204
MLNK,2024-01-02,2025-08-15,406,194,0.48,-0.15000000000000002,2025-06-12,45,17,0.38,0.1643835616438356,0.3256,205
REVG,2024-01-02,2025-08-15,406,210,0.52,2.48,2025-06-12,45,24,0.53,0.16387959866220725,0.3255,206
PWP,2024-01-02,2025-08-15,406,208,0.51,0.8500000000000001,2025-06-12,45,28,0.62,0.16352201257861632,0.3251,207
VRT,2024-01-02,2025-08-15,406,231,0.57,1.92,2025-06-12,45,26,0.58,0.1633466135458168,0.3247,208
ALK,2024-01-02,2025-08-15,406,203,0.5,0.5,2025-06-12,45,27,0.6,0.16279069767441867,0.3236,209
DDI,2024-01-02,2025-08-15,406,210,0.52,0.21999999999999997,2025-06-12,45,25,0.56,0.16190476190476177,0.3217,210
SYF,2024-01-02,2025-08-15,406,219,0.54,0.94,2025-06-12,45,27,0.6,0.16167664670658688,0.3214,211
UOPIX,2024-01-02,2025-08-15,406,227,0.56,0.73,2025-06-12,45,27,0.6,0.1610738255033557,0.3202,212
RYVYX,2024-01-02,2025-08-15,406,230,0.57,0.73,2025-06-12,45,27,0.6,0.1610738255033557,0.3202,212
RYVLX,2024-01-02,2025-08-15,406,230,0.57,0.73,2025-06-12,45,27,0.6,0.1610738255033557,0.3202,212
KELYA,2024-01-02,2025-08-15,406,201,0.5,-0.35,2025-06-12,45,28,0.62,0.1607142857142856,0.3196,215
ASYS,2024-01-02,2025-08-15,406,184,0.45,0.16999999999999993,2025-06-12,45,23,0.51,0.15841584158415833,0.3147,216
