Symbol,start_date,end_date,n_change,n_gain,gain_ratio,relative_change,date_trailing_end,t,t_gain_sign,t_gain_sign_ratio,t_relative_change,t_harmonic_mean,t_rank_harmonic_mean
U,2024-01-02,2025-08-15,406,199,0.49,-0.020000000000000018,2025-06-20,40,21,0.52,0.6610169491525424,1.2817,20
DQ,2024-01-02,2025-08-15,406,202,0.5,-0.08999999999999997,2025-06-20,40,24,0.6,0.6545454545454545,1.2743,21
SOUN,2024-01-02,2025-08-15,406,181,0.45,6.5,2025-06-20,40,19,0.48,0.6304347826086958,1.2204,22
AEHR,2024-01-02,2025-08-15,406,180,0.44,-0.27,2025-06-20,40,20,0.5,0.6222222222222222,1.2069,23
RBCN,2024-01-02,2025-08-15,406,122,0.3,3.6399999999999997,2025-06-20,40,17,0.42,0.616724738675958,1.1903,24
BW,2024-01-02,2025-08-15,406,182,0.45,0.06000000000000005,2025-06-20,40,18,0.45,0.606060606060606,1.1726,25
SCS,2024-01-02,2025-08-15,406,199,0.49,0.29000000000000004,2025-06-20,40,21,0.52,0.5925925925925926,1.1527,26
SOFI,2024-01-02,2025-08-15,406,211,0.52,1.46,2025-06-20,40,26,0.65,0.5569620253164556,1.0906,27
AMLX,2024-01-02,2025-08-15,406,203,0.5,-0.47,2025-06-20,40,22,0.55,0.5588235294117647,1.09,28
CLF,2024-01-02,2025-08-15,406,186,0.46,-0.47,2025-06-20,40,21,0.52,0.5142857142857145,1.004,29
SPTN,2024-01-02,2025-08-15,406,196,0.48,0.17999999999999994,2025-06-20,40,18,0.45,0.5128205128205128,0.9972,30
RGTI,2024-01-02,2025-08-15,406,190,0.47,17.1,2025-06-20,40,20,0.5,0.5058236272878538,0.9867,31
DDD,2024-01-02,2025-08-15,406,169,0.42,-0.6699999999999999,2025-06-20,40,20,0.5,0.5,0.9756,32
BYON,2024-01-02,2025-08-15,406,165,0.41,-0.6699999999999999,2025-06-20,40,19,0.48,0.5,0.9744,33
WOLF,2024-01-02,2025-08-15,406,178,0.44,-0.97,2025-06-20,40,15,0.38,0.5,0.9677,34
SVRA,2024-01-02,2025-08-15,406,192,0.47,-0.30000000000000004,2025-06-20,40,26,0.65,0.4893617021276595,0.9606,35
BWMX,2024-01-02,2025-08-15,406,182,0.45,0.08000000000000007,2025-06-20,40,24,0.6,0.4794520547945207,0.9401,36
RKLB,2024-01-02,2025-08-15,406,209,0.51,7.34,2025-06-20,40,20,0.5,0.47349823321554774,0.9251,37
HOOD,2024-01-02,2025-08-15,406,231,0.57,8.23,2025-06-20,40,23,0.57,0.4535433070866144,0.8895,38
MBI,2024-01-02,2025-08-15,406,201,0.5,0.09000000000000008,2025-06-20,40,23,0.57,0.45333333333333337,0.8891,39
HBI,2024-01-02,2025-08-15,406,193,0.48,0.43999999999999995,2025-06-20,40,19,0.48,0.4545454545454546,0.8879,40
ALB,2024-01-02,2025-08-15,406,195,0.48,-0.42000000000000004,2025-06-20,40,24,0.6,0.44999999999999973,0.8834,41
POWL,2024-01-02,2025-08-15,406,210,0.52,1.8399999999999999,2025-06-20,40,22,0.55,0.44897959183673475,0.88,42
CLS,2024-01-02,2025-08-15,406,231,0.57,5.91,2025-06-20,40,24,0.6,0.44560669456066937,0.875,43
GPRO,2024-01-02,2025-08-15,406,167,0.41,-0.61,2025-06-20,40,22,0.55,0.4444444444444444,0.8713,44
DISPF,2024-01-02,2025-08-15,406,40,0.1,-12.12,2025-06-20,40,2,0.05,0.5316804407713498,0.84,45
INDI,2024-01-02,2025-08-15,406,180,0.44,-0.4,2025-06-20,40,19,0.48,0.4285714285714286,0.8382,46
NIO,2024-01-02,2025-08-15,406,185,0.46,-0.43000000000000005,2025-06-20,40,22,0.55,0.4249999999999998,0.8339,47
IVZ,2024-01-02,2025-08-15,406,218,0.54,0.28,2025-06-20,40,26,0.65,0.4222222222222223,0.831,48
VNET,2024-01-02,2025-08-15,406,191,0.47,1.88,2025-06-20,40,19,0.48,0.41871921182266014,0.8194,49
CIA,2024-01-02,2025-08-15,406,207,0.51,0.8700000000000001,2025-06-20,40,23,0.57,0.40601503759398505,0.7979,50
PX,2024-01-02,2025-08-15,406,213,0.52,0.33000000000000007,2025-06-20,40,25,0.62,0.40000000000000013,0.7874,51
EMBC,2024-01-02,2025-08-15,406,192,0.47,-0.22999999999999998,2025-06-20,40,22,0.55,0.3999999999999999,0.7857,52
NUVB,2024-01-02,2025-08-15,406,183,0.45,0.75,2025-06-20,40,19,0.48,0.3999999999999999,0.7835,53
GDOT,2024-01-02,2025-08-15,406,209,0.51,0.3700000000000001,2025-06-20,40,20,0.5,0.38383838383838387,0.7532,54
FOR,2024-01-02,2025-08-15,406,195,0.48,-0.17000000000000004,2025-06-20,40,21,0.52,0.3833333333333333,0.7529,55
FSLR,2024-01-02,2025-08-15,406,200,0.49,0.15999999999999992,2025-06-20,40,21,0.52,0.38095238095238093,0.7483,56
TME,2024-01-02,2025-08-15,406,207,0.51,1.9500000000000002,2025-06-20,40,25,0.62,0.37850467289719636,0.7457,57
CRNC,2024-01-02,2025-08-15,406,184,0.45,-0.38,2025-06-20,40,21,0.52,0.37777777777777777,0.7422,58
AMD,2024-01-02,2025-08-15,406,205,0.5,0.28,2025-06-20,40,26,0.65,0.37634408602150526,0.7419,59
CRDO,2024-01-02,2025-08-15,406,220,0.54,5.35,2025-06-20,40,22,0.55,0.36559139784946226,0.7192,60
CYD,2024-01-02,2025-08-15,406,208,0.51,2.63,2025-06-20,40,24,0.6,0.36466165413533824,0.7184,61
CTKB,2024-01-02,2025-08-15,406,190,0.47,-0.55,2025-06-20,40,22,0.55,0.36363636363636354,0.7154,62
UAL,2024-01-02,2025-08-15,406,210,0.52,1.48,2025-06-20,40,25,0.62,0.3626373626373627,0.7149,63
APLD,2024-01-02,2025-08-15,406,195,0.48,1.02,2025-06-20,40,14,0.35,0.3648648648648649,0.7112,64
MNMD,2024-01-02,2025-08-15,406,195,0.48,1.65,2025-06-20,40,21,0.52,0.35897435897435903,0.7059,65
BHC,2024-01-02,2025-08-15,406,206,0.51,0.07000000000000006,2025-06-20,40,23,0.57,0.35443037974683556,0.6981,66
TRIP,2024-01-02,2025-08-15,406,204,0.5,-0.16000000000000003,2025-06-20,40,19,0.48,0.35483870967741926,0.6967,67
AEO,2024-01-02,2025-08-15,406,194,0.48,-0.35,2025-06-20,40,19,0.48,0.35416666666666674,0.6954,68
APP,2024-01-02,2025-08-15,406,225,0.55,10.31,2025-06-20,40,24,0.6,0.35125448028673856,0.6924,69
GILT,2024-01-02,2025-08-15,406,185,0.46,0.41999999999999993,2025-06-20,40,18,0.45,0.35238095238095224,0.6912,70
LPSN,2024-01-02,2025-08-15,406,171,0.42,-0.73,2025-06-20,40,21,0.52,0.3500000000000001,0.6885,71
UP,2024-01-02,2025-08-15,406,186,0.46,-0.53,2025-06-20,40,20,0.5,0.34285714285714297,0.6742,72
TIGR,2024-01-02,2025-08-15,406,193,0.48,1.63,2025-06-20,40,21,0.52,0.34183673469387754,0.6727,73
TPB,2024-01-02,2025-08-15,406,222,0.55,2.82,2025-06-20,40,23,0.57,0.3356643356643356,0.6617,74
DHI,2024-01-02,2025-08-15,406,206,0.51,0.1200000000000001,2025-06-20,40,25,0.62,0.3333333333333335,0.6579,75
ABCL,2024-01-02,2025-08-15,406,184,0.45,-0.19999999999999996,2025-06-20,40,22,0.55,0.3333333333333335,0.6567,76
VC,2024-01-02,2025-08-15,406,188,0.46,-0.040000000000000036,2025-06-20,40,20,0.5,0.33333333333333326,0.6557,77
TARS,2024-01-02,2025-08-15,406,201,0.5,1.69,2025-06-20,40,22,0.55,0.33168316831683176,0.6535,78
CELH,2024-01-02,2025-08-15,406,189,0.47,-0.030000000000000027,2025-06-20,40,23,0.57,0.3287671232876712,0.6483,79
TILE,2024-01-02,2025-08-15,406,202,0.5,1.12,2025-06-20,40,23,0.57,0.32499999999999996,0.6409,80
SNPS,2024-01-02,2025-08-15,406,212,0.52,0.24,2025-06-20,40,21,0.52,0.3191489361702129,0.6287,81
CDXS,2024-01-02,2025-08-15,406,193,0.48,-0.040000000000000036,2025-06-20,40,22,0.55,0.31506849315068486,0.6212,82
CDE,2024-01-02,2025-08-15,406,206,0.51,2.65,2025-06-20,40,21,0.52,0.31294964028776984,0.6167,83
CHRW,2024-01-02,2025-08-15,406,206,0.51,0.44999999999999996,2025-06-20,40,22,0.55,0.30630630630630606,0.6042,84
JBLU,2024-01-02,2025-08-15,406,211,0.52,-0.010000000000000009,2025-06-20,40,19,0.48,0.30263157894736836,0.5958,85
NNOCF,2024-01-02,2025-08-15,406,27,0.07,-0.15000000000000002,2025-06-20,40,3,0.08,0.328125,0.5915,86
EBAY,2024-01-02,2025-08-15,406,224,0.55,1.3599999999999999,2025-06-20,40,23,0.57,0.29670329670329654,0.5858,87
GLW,2024-01-02,2025-08-15,406,222,0.55,1.23,2025-06-20,40,22,0.55,0.2965116279069768,0.5851,88
URI,2024-01-02,2025-08-15,406,210,0.52,0.6299999999999999,2025-06-20,40,25,0.62,0.2936507936507935,0.5805,89
TBBK,2024-01-02,2025-08-15,406,219,0.54,0.72,2025-06-20,40,28,0.7,0.29323308270676685,0.5804,90
AES,2024-01-02,2025-08-15,406,202,0.5,-0.25,2025-06-20,40,23,0.57,0.2931034482758621,0.5788,91
NCLH,2024-01-02,2025-08-15,406,212,0.52,0.33000000000000007,2025-06-20,40,22,0.55,0.2912621359223302,0.5749,92
PLTR,2024-01-02,2025-08-15,406,220,0.54,9.69,2025-06-20,40,22,0.55,0.2910628019323671,0.5745,93
IOVA,2024-01-02,2025-08-15,406,179,0.44,-0.69,2025-06-20,40,18,0.45,0.29166666666666674,0.574,94
AMBA,2024-01-02,2025-08-15,406,210,0.52,0.1100000000000001,2025-06-20,40,17,0.42,0.2906976744186047,0.5716,95
BBVA,2024-01-02,2025-08-15,406,228,0.56,1.2400000000000002,2025-06-20,40,24,0.6,0.28735632183908066,0.5679,96
WS,2024-01-02,2025-08-15,406,199,0.49,0.20999999999999996,2025-06-20,40,22,0.55,0.2872340425531916,0.5671,97
LVS,2024-01-02,2025-08-15,406,211,0.52,0.08000000000000007,2025-06-20,40,25,0.62,0.2857142857142858,0.565,98
MHK,2024-01-02,2025-08-15,406,202,0.5,0.21999999999999997,2025-06-20,40,23,0.57,0.28421052631578947,0.5615,99
JMIGX,2024-01-02,2025-08-15,406,209,0.51,0.27,2025-06-20,40,24,0.6,0.2828282828282829,0.5591,100
GCI,2024-01-02,2025-08-15,406,193,0.48,0.78,2025-06-20,40,20,0.5,0.28057553956834536,0.5534,101
OSK,2024-01-02,2025-08-15,406,210,0.52,0.33000000000000007,2025-06-20,40,22,0.55,0.27884615384615397,0.5507,102
NKE,2024-01-02,2025-08-15,406,198,0.49,-0.26,2025-06-20,40,21,0.52,0.27586206896551735,0.5446,103
SANA,2024-01-02,2025-08-15,406,179,0.44,-0.20999999999999996,2025-06-20,40,20,0.5,0.27419354838709675,0.541,104
JMCGX,2024-01-02,2025-08-15,406,209,0.51,0.26,2025-06-20,40,24,0.6,0.2727272727272727,0.5393,105
DAL,2024-01-02,2025-08-15,406,204,0.5,0.51,2025-06-20,40,21,0.52,0.26890756302521024,0.531,106
BWA,2024-01-02,2025-08-15,406,216,0.53,0.17999999999999994,2025-06-20,40,21,0.52,0.26881720430107503,0.5308,107
CUBI,2024-01-02,2025-08-15,406,205,0.5,0.17999999999999994,2025-06-20,40,21,0.52,0.26881720430107503,0.5308,107
CMI,2024-01-02,2025-08-15,406,220,0.54,0.71,2025-06-20,40,29,0.72,0.2666666666666666,0.5285,109
PHM,2024-01-02,2025-08-15,406,203,0.5,0.28,2025-06-20,40,23,0.57,0.26732673267326734,0.5285,109
INCY,2024-01-02,2025-08-15,406,217,0.53,0.33000000000000007,2025-06-20,40,23,0.57,0.2666666666666666,0.5272,111
RCKY,2024-01-02,2025-08-15,406,194,0.48,-0.050000000000000044,2025-06-20,40,19,0.48,0.2666666666666666,0.526,112
SGMO,2024-01-02,2025-08-15,406,173,0.43,0.040000000000000036,2025-06-20,40,12,0.3,0.2682926829268293,0.5249,113
WDC,2024-01-02,2025-08-15,406,217,0.53,0.96,2025-06-20,40,27,0.68,0.26451612903225796,0.5239,114
TER,2024-01-02,2025-08-15,406,205,0.5,0.050000000000000044,2025-06-20,40,20,0.5,0.2650602409638556,0.5232,115
THRM,2024-01-02,2025-08-15,406,181,0.45,-0.32999999999999996,2025-06-20,40,22,0.55,0.26415094339622636,0.522,116
EXPE,2024-01-02,2025-08-15,406,214,0.53,0.3999999999999999,2025-06-20,40,23,0.57,0.26126126126126104,0.5167,117
BILI,2024-01-02,2025-08-15,406,204,0.5,1.1400000000000001,2025-06-20,40,23,0.57,0.2588235294117649,0.5119,118
MTCH,2024-01-02,2025-08-15,406,204,0.5,0.07000000000000006,2025-06-20,40,23,0.57,0.2588235294117649,0.5119,118
CCL,2024-01-02,2025-08-15,406,210,0.52,0.72,2025-06-20,40,22,0.55,0.2554744525547443,0.5051,120
AMWD,2024-01-02,2025-08-15,406,192,0.47,-0.31000000000000005,2025-06-20,40,22,0.55,0.2545454545454544,0.5033,121
NVDA,2024-01-02,2025-08-15,406,227,0.56,2.75,2025-06-20,40,25,0.62,0.2541806020066888,0.5032,122
MLKN,2024-01-02,2025-08-15,406,194,0.48,-0.16000000000000003,2025-06-20,40,20,0.5,0.25373134328358193,0.5011,123
LEN,2024-01-02,2025-08-15,406,203,0.5,-0.06000000000000005,2025-06-20,40,23,0.57,0.2533333333333332,0.5011,123
Z,2024-01-02,2025-08-15,406,209,0.51,0.49,2025-06-20,40,26,0.65,0.25210084033613445,0.4994,125
KGC,2024-01-02,2025-08-15,406,228,0.56,2.33,2025-06-20,40,25,0.62,0.25187969924812026,0.4987,126
KELYA,2024-01-02,2025-08-15,406,201,0.5,-0.35,2025-06-20,40,27,0.68,0.25,0.4954,127
TMCI,2024-01-02,2025-08-15,406,187,0.46,-0.44999999999999996,2025-06-20,40,23,0.57,0.25,0.4946,128
TLYS,2024-01-02,2025-08-15,406,169,0.42,-0.8,2025-06-20,40,17,0.42,0.25,0.4928,129
MLNK,2024-01-02,2025-08-15,406,194,0.48,-0.15000000000000002,2025-06-20,40,16,0.4,0.24999999999999978,0.4923,130
SOC,2024-01-02,2025-08-15,406,205,0.5,1.33,2025-06-20,40,20,0.5,0.2459893048128341,0.486,131
ASYS,2024-01-02,2025-08-15,406,184,0.45,0.16999999999999993,2025-06-20,40,20,0.5,0.24468085106382986,0.4834,132
LNC,2024-01-02,2025-08-15,406,224,0.55,0.6399999999999999,2025-06-20,40,24,0.6,0.2424242424242422,0.48,133
LOB,2024-01-02,2025-08-15,406,203,0.5,-0.22999999999999998,2025-06-20,40,27,0.68,0.24193548387096775,0.4796,134
TLK,2024-01-02,2025-08-15,406,193,0.48,-0.18000000000000005,2025-06-20,40,19,0.48,0.2424242424242422,0.4787,135
WYNN,2024-01-02,2025-08-15,406,196,0.48,0.17999999999999994,2025-06-20,40,21,0.52,0.24210526315789482,0.4787,135
BX,2024-01-02,2025-08-15,406,210,0.52,0.3899999999999999,2025-06-20,40,24,0.6,0.24107142857142838,0.4773,137
AAL,2024-01-02,2025-08-15,406,202,0.5,-0.020000000000000018,2025-06-20,40,24,0.6,0.240506329113924,0.4762,138
TEL,2024-01-02,2025-08-15,406,217,0.53,0.5,2025-06-20,40,26,0.65,0.2396694214876034,0.475,139
IDXX,2024-01-02,2025-08-15,406,198,0.49,0.18999999999999995,2025-06-20,40,23,0.57,0.23958333333333326,0.4742,140
IQV,2024-01-02,2025-08-15,406,194,0.48,-0.17000000000000004,2025-06-20,40,22,0.55,0.23880597014925353,0.4725,141
TMO,2024-01-02,2025-08-15,406,199,0.49,-0.09999999999999998,2025-06-20,40,25,0.62,0.23287671232876717,0.4615,142
AMPH,2024-01-02,2025-08-15,406,186,0.46,-0.52,2025-06-20,40,17,0.42,0.23076923076923062,0.4554,143
EL,2024-01-02,2025-08-15,406,193,0.48,-0.35,2025-06-20,40,24,0.6,0.2264150943396226,0.4486,144
MFG,2024-01-02,2025-08-15,406,212,0.52,0.95,2025-06-20,40,22,0.55,0.2264150943396226,0.4482,145
ACLS,2024-01-02,2025-08-15,406,194,0.48,-0.35,2025-06-20,40,21,0.52,0.2264150943396226,0.448,146
IPHA,2024-01-02,2025-08-15,406,187,0.46,-0.18999999999999995,2025-06-20,40,15,0.38,0.2272727272727273,0.4478,147
AVGO,2024-01-02,2025-08-15,406,220,0.54,1.88,2025-06-20,40,24,0.6,0.225531914893617,0.4469,148
PWP,2024-01-02,2025-08-15,406,208,0.51,0.8500000000000001,2025-06-20,40,25,0.62,0.22516556291390732,0.4463,149
OKLO,2024-01-02,2025-08-15,406,201,0.5,5.7,2025-06-20,40,20,0.5,0.2248628884826327,0.4447,150
GOOGL,2024-01-02,2025-08-15,406,231,0.57,0.48,2025-06-20,40,27,0.68,0.22314049586776852,0.4426,151
SRAD,2024-01-02,2025-08-15,406,228,0.56,1.81,2025-06-20,40,23,0.57,0.22173913043478266,0.4392,152
ALLE,2024-01-02,2025-08-15,406,217,0.53,0.3799999999999999,2025-06-20,40,26,0.65,0.22123893805309747,0.4387,153
AUR,2024-01-02,2025-08-15,406,194,0.48,0.71,2025-06-20,40,23,0.57,0.22142857142857153,0.4386,154
AX,2024-01-02,2025-08-15,406,201,0.5,0.6000000000000001,2025-06-20,40,23,0.57,0.22137404580152675,0.4385,155
ARQT,2024-01-02,2025-08-15,406,201,0.5,3.92,2025-06-20,40,25,0.62,0.22084367245657566,0.4378,156
ALK,2024-01-02,2025-08-15,406,203,0.5,0.5,2025-06-20,40,24,0.6,0.2195121951219512,0.435,157
IX,2024-01-02,2025-08-15,406,214,0.53,0.3999999999999999,2025-06-20,40,27,0.68,0.21739130434782616,0.4313,158
IHS,2024-01-02,2025-08-15,406,188,0.46,0.5900000000000001,2025-06-20,40,22,0.55,0.2137404580152671,0.4234,159
EZPW,2024-01-02,2025-08-15,406,197,0.49,0.8400000000000001,2025-06-20,40,22,0.55,0.21052631578947367,0.4171,160
ORCL,2024-01-02,2025-08-15,406,228,0.56,1.4300000000000002,2025-06-20,40,27,0.68,0.20895522388059717,0.4147,161
YALA,2024-01-02,2025-08-15,406,195,0.48,0.29000000000000004,2025-06-20,40,18,0.45,0.20560747663551404,0.4066,162
VTRS,2024-01-02,2025-08-15,406,197,0.49,0.0,2025-06-20,40,23,0.57,0.20481927710843384,0.406,163
ADTTF,2024-01-02,2025-08-15,406,49,0.12,1.1,2025-06-20,40,4,0.1,0.21387283236994237,0.406,163
RCUS,2024-01-02,2025-08-15,406,192,0.47,-0.47,2025-06-20,40,23,0.57,0.20454545454545459,0.4055,165
CMA,2024-01-02,2025-08-15,406,208,0.51,0.30000000000000004,2025-06-20,40,25,0.62,0.20370370370370372,0.4041,166
DINRF,2024-01-02,2025-08-15,406,48,0.12,-10.04,2025-06-20,40,5,0.12,0.21017402945113783,0.4034,167
MAS,2024-01-02,2025-08-15,406,209,0.51,0.1299999999999999,2025-06-20,40,25,0.62,0.2021276595744681,0.401,168
FAST,2024-01-02,2025-08-15,406,205,0.5,0.6200000000000001,2025-06-20,40,26,0.65,0.19999999999999996,0.3969,169
REVG,2024-01-02,2025-08-15,406,210,0.52,2.48,2025-06-20,40,22,0.55,0.19999999999999996,0.3964,170
GCCAX,2024-01-02,2025-08-15,406,197,0.49,-0.09999999999999998,2025-06-20,40,21,0.52,0.19999999999999996,0.3962,171
GCCHX,2024-01-02,2025-08-15,406,196,0.48,-0.09999999999999998,2025-06-20,40,21,0.52,0.19999999999999996,0.3962,171
GCCLX,2024-01-02,2025-08-15,406,198,0.49,-0.09999999999999998,2025-06-20,40,21,0.52,0.19999999999999996,0.3962,171
VECO,2024-01-02,2025-08-15,406,193,0.48,-0.21999999999999997,2025-06-20,40,19,0.48,0.19999999999999996,0.3958,174
EFXT,2024-01-02,2025-08-15,406,215,0.53,1.1800000000000002,2025-06-20,40,22,0.55,0.19780219780219777,0.3921,175
ANF,2024-01-02,2025-08-15,406,200,0.49,0.030000000000000027,2025-06-20,40,24,0.6,0.1976744186046513,0.3921,175
NEM,2024-01-02,2025-08-15,406,222,0.55,0.76,2025-06-20,40,24,0.6,0.19727891156462585,0.3913,177
MGA,2024-01-02,2025-08-15,406,210,0.52,-0.20999999999999996,2025-06-20,40,24,0.6,0.19696969696969702,0.3907,178
NMR,2024-01-02,2025-08-15,406,222,0.55,0.6499999999999999,2025-06-20,40,24,0.6,0.19565217391304346,0.3881,179
SUMCF,2024-01-02,2025-08-15,406,156,0.38,-0.44999999999999996,2025-06-20,40,23,0.57,0.19565217391304346,0.388,180
FET,2024-01-02,2025-08-15,406,204,0.5,0.040000000000000036,2025-06-20,40,21,0.52,0.1954022988505748,0.3872,181
IPGP,2024-01-02,2025-08-15,406,214,0.53,-0.26,2025-06-20,40,25,0.62,0.19354838709677424,0.3841,182
RIOT,2024-01-02,2025-08-15,406,188,0.46,-0.26,2025-06-20,40,22,0.55,0.19354838709677424,0.3837,183
ATUS,2024-01-02,2025-08-15,406,194,0.48,-0.26,2025-06-20,40,21,0.52,0.19354838709677424,0.3836,184
AMCX,2024-01-02,2025-08-15,406,199,0.49,-0.63,2025-06-20,40,21,0.52,0.19354838709677424,0.3836,184
RYVLX,2024-01-02,2025-08-15,406,230,0.57,0.73,2025-06-20,40,25,0.62,0.193103448275862,0.3832,186
RYVYX,2024-01-02,2025-08-15,406,230,0.57,0.73,2025-06-20,40,25,0.62,0.193103448275862,0.3832,186
UOPIX,2024-01-02,2025-08-15,406,227,0.56,0.73,2025-06-20,40,25,0.62,0.193103448275862,0.3832,186
SAN,2024-01-02,2025-08-15,406,231,0.57,1.42,2025-06-20,40,26,0.65,0.19211822660098532,0.3814,189
HUM,2024-01-02,2025-08-15,406,212,0.52,-0.38,2025-06-20,40,20,0.5,0.1923076923076923,0.381,190
TPR,2024-01-02,2025-08-15,406,217,0.53,1.7400000000000002,2025-06-20,40,25,0.62,0.19130434782608718,0.3797,191
DBD,2024-01-02,2025-08-15,406,219,0.54,1.1800000000000002,2025-06-20,40,26,0.65,0.1912568306010929,0.3797,191
AMBC,2024-01-02,2025-08-15,406,201,0.5,-0.5,2025-06-20,40,20,0.5,0.19047619047619047,0.3774,193
LOW,2024-01-02,2025-08-15,406,212,0.52,0.18999999999999995,2025-06-20,40,27,0.68,0.18999999999999995,0.3773,194
UOPSX,2024-01-02,2025-08-15,406,226,0.56,0.7,2025-06-20,40,25,0.62,0.18881118881118875,0.3748,195
STX,2024-01-02,2025-08-15,406,215,0.53,0.95,2025-06-20,40,21,0.52,0.18902439024390238,0.3747,196
BTDR,2024-01-02,2025-08-15,406,206,0.51,0.51,2025-06-20,40,20,0.5,0.1889763779527558,0.3744,197
PVH,2024-01-02,2025-08-15,406,195,0.48,-0.37,2025-06-20,40,21,0.52,0.18867924528301883,0.374,198
ETSY,2024-01-02,2025-08-15,406,206,0.51,-0.18000000000000005,2025-06-20,40,22,0.55,0.18840579710144922,0.3736,199
IDCC,2024-01-02,2025-08-15,406,220,0.54,1.5899999999999999,2025-06-20,40,20,0.5,0.18807339449541272,0.3726,200
RYCCX,2024-01-02,2025-08-15,406,230,0.57,0.71,2025-06-20,40,25,0.62,0.1875,0.3722,201
AMG,2024-01-02,2025-08-15,406,220,0.54,0.45999999999999996,2025-06-20,40,23,0.57,0.1869918699186992,0.371,202
BTI,2024-01-02,2025-08-15,406,239,0.59,1.17,2025-06-20,40,27,0.68,0.18579234972677594,0.369,203
AMKR,2024-01-02,2025-08-15,406,204,0.5,-0.22999999999999998,2025-06-20,40,21,0.52,0.18461538461538463,0.366,204
GOOG,2024-01-02,2025-08-15,406,234,0.58,0.48,2025-06-20,40,27,0.68,0.18399999999999994,0.3655,205
JNJ,2024-01-02,2025-08-15,406,220,0.54,0.15999999999999992,2025-06-20,40,25,0.62,0.18367346938775508,0.3647,206
HAS,2024-01-02,2025-08-15,406,218,0.54,0.74,2025-06-20,40,25,0.62,0.18367346938775508,0.3647,206
MCRNF,2024-01-02,2025-08-15,406,8,0.02,0.08000000000000007,2025-06-20,40,2,0.05,0.19999999999999996,0.3636,208
NUE,2024-01-02,2025-08-15,406,203,0.5,-0.15000000000000002,2025-06-20,40,21,0.52,0.18055555555555558,0.358,209
CCSI,2024-01-02,2025-08-15,406,206,0.51,0.050000000000000044,2025-06-20,40,21,0.52,0.1797752808988764,0.3565,210
DAKT,2024-01-02,2025-08-15,406,211,0.52,0.97,2025-06-20,40,21,0.52,0.17964071856287434,0.3562,211
BA,2024-01-02,2025-08-15,406,205,0.5,-0.06999999999999995,2025-06-20,40,24,0.6,0.17721518987341778,0.3518,212
MUFG,2024-01-02,2025-08-15,406,224,0.55,0.8600000000000001,2025-06-20,40,22,0.55,0.17721518987341778,0.3516,213
PLCE,2024-01-02,2025-08-15,406,172,0.42,-0.8,2025-06-20,40,22,0.55,0.17647058823529416,0.3501,214
GRC,2024-01-02,2025-08-15,406,210,0.52,0.20999999999999996,2025-06-20,40,22,0.55,0.17475728155339798,0.3468,215
